anio,rama_ptf,sexo,grupo_edad,grupo_educ,horas_pond,ingreso_pond,n
2021,F_Construccion,Hombre,15-29,2_Medio,11387659.429249495,43903679801.54415,4468
2021,F_Construccion,Hombre,15-29,3_Alto,1828115.9631331884,12316458686.579615,811
2021,F_Construccion,Hombre,30-49,1_Bajo,8477537.249730205,35659349020.05825,3237
2021,F_Construccion,Hombre,30-49,2_Medio,15936901.585076448,73353571682.94788,6473
2021,F_Construccion,Hombre,30-49,3_Alto,4131157.7697516917,50266015593.868225,1666
2021,F_Construccion,Hombre,50+,1_Bajo,7981394.2542618485,34047095880.448467,3552
2021,F_Construccion,Hombre,50+,2_Medio,5342126.642571778,25522941523.678196,2509
2021,F_Construccion,Hombre,50+,3_Alto,1187606.9260491768,21690219812.50826,606
2021,F_Construccion,Mujer,15-29,1_Bajo,3771.6735344665717,15231758.50457654,1
2021,F_Construccion,Mujer,15-29,2_Medio,271046.2580873935,1170051198.4887786,103
2021,F_Construccion,Mujer,15-29,3_Alto,955391.4231204716,8386544866.391858,367
2021,F_Construccion,Mujer,30-49,1_Bajo,68349.20524329886,244827509.57654142,34
2021,F_Construccion,Mujer,30-49,2_Medio,527813.7234166302,2610577123.4866724,186
2021,F_Construccion,Mujer,30-49,3_Alto,1484240.5095651676,20550787270.990368,528
2021,F_Construccion,Mujer,50+,1_Bajo,166986.58805276218,733497605.0895656,23
2021,F_Construccion,Mujer,50+,2_Medio,98815.52632498842,434988189.16751254,51
2021,F_Construccion,Mujer,50+,3_Alto,247155.41323382288,4374826782.367533,99
2021,G-H_ComercioHotelesRest,Hombre,15-29,1_Bajo,1884291.2130353348,5976211730.370293,748
2021,G-H_ComercioHotelesRest,Hombre,15-29,2_Medio,22096668.333385386,90638833129.2953,8508
2021,G-H_ComercioHotelesRest,Hombre,15-29,3_Alto,6806181.470558383,41853663290.99289,3186
2021,G-H_ComercioHotelesRest,Hombre,30-49,1_Bajo,8535683.043933135,31878948260.41648,3330
2021,G-H_ComercioHotelesRest,Hombre,30-49,2_Medio,27422935.397817,138197829685.68518,11027
2021,G-H_ComercioHotelesRest,Hombre,30-49,3_Alto,11154063.540481113,115478391466.99129,4710
2021,G-H_ComercioHotelesRest,Hombre,50+,1_Bajo,11593910.304417899,45272227924.7161,5319
2021,G-H_ComercioHotelesRest,Hombre,50+,2_Medio,10930913.660172315,61101976507.497734,5055
2021,G-H_ComercioHotelesRest,Hombre,50+,3_Alto,3443035.288514307,50946734733.26619,1386
2021,G-H_ComercioHotelesRest,Mujer,15-29,1_Bajo,772149.776097612,2166752791.6276584,332
2021,G-H_ComercioHotelesRest,Mujer,15-29,2_Medio,14923619.119926378,52470989946.723434,6908
2021,G-H_ComercioHotelesRest,Mujer,15-29,3_Alto,9121645.342054501,47199097041.50446,4446
2021,G-H_ComercioHotelesRest,Mujer,30-49,1_Bajo,6428203.46773295,17250096518.829975,3002
2021,G-H_ComercioHotelesRest,Mujer,30-49,2_Medio,24891435.741017,95356710484.78171,11628
2021,G-H_ComercioHotelesRest,Mujer,30-49,3_Alto,13374062.578621542,107252106784.70891,6306
2021,G-H_ComercioHotelesRest,Mujer,50+,1_Bajo,9606937.351985168,24253564299.164,4775
2021,G-H_ComercioHotelesRest,Mujer,50+,2_Medio,8063837.991161192,30246789357.518562,4483
2021,G-H_ComercioHotelesRest,Mujer,50+,3_Alto,2595055.134560269,21643246707.71071,1308
2021,I_TransporteComunicaciones,Hombre,15-29,1_Bajo,1509970.5272344425,3945519495.2326612,565
2021,I_TransporteComunicaciones,Hombre,15-29,2_Medio,11601763.764086455,42583071168.500595,4837
2021,I_TransporteComunicaciones,Hombre,15-29,3_Alto,4210073.175456737,37665591170.30184,1606
2021,I_TransporteComunicaciones,Hombre,30-49,1_Bajo,6252362.35715836,21284644485.802624,2531
2021,I_TransporteComunicaciones,Hombre,30-49,2_Medio,20175096.919020787,89072480568.20218,8160
2021,I_TransporteComunicaciones,Hombre,30-49,3_Alto,8297029.752528212,105503673459.62506,2672
2021,I_TransporteComunicaciones,Hombre,50+,1_Bajo,6172958.030444395,21278049304.242977,2837
2021,I_TransporteComunicaciones,Hombre,50+,2_Medio,8365729.58747716,37962544979.5121,3496
2021,I_TransporteComunicaciones,Hombre,50+,3_Alto,1846510.7001484612,29727634284.225994,653
2021,I_TransporteComunicaciones,Mujer,15-29,1_Bajo,13849.814767599328,32248868.354621112,10
2021,I_TransporteComunicaciones,Mujer,15-29,2_Medio,964241.3235344744,4566042784.163335,407
2021,I_TransporteComunicaciones,Mujer,15-29,3_Alto,2444333.873055769,22389486114.701073,729
2021,I_TransporteComunicaciones,Mujer,30-49,1_Bajo,147464.73921705622,420280202.7949823,67
2021,I_TransporteComunicaciones,Mujer,30-49,2_Medio,1470638.3944419208,6552702910.187326,646
2021,I_TransporteComunicaciones,Mujer,30-49,3_Alto,3732106.675629606,50988712645.1509,1134
2021,I_TransporteComunicaciones,Mujer,50+,1_Bajo,134069.7494524808,510968772.4638833,79
2021,I_TransporteComunicaciones,Mujer,50+,2_Medio,397504.7311009884,1692733932.8889978,195
2021,I_TransporteComunicaciones,Mujer,50+,3_Alto,581051.6962136109,9630599721.705526,159
2021,J-K_FinancieroInmobiliario,Hombre,15-29,1_Bajo,227497.36440721748,868383010.4766309,85
2021,J-K_FinancieroInmobiliario,Hombre,15-29,2_Medio,5629165.259551528,28877106735.097763,1766
2021,J-K_FinancieroInmobiliario,Hombre,15-29,3_Alto,6117841.179373601,62060530981.81306,1911
2021,J-K_FinancieroInmobiliario,Hombre,30-49,1_Bajo,1183344.5889373259,5245203227.294612,389
2021,J-K_FinancieroInmobiliario,Hombre,30-49,2_Medio,8607591.619760763,46068529831.84689,3022
2021,J-K_FinancieroInmobiliario,Hombre,30-49,3_Alto,11214693.473330747,199566368791.1745,3887
2021,J-K_FinancieroInmobiliario,Hombre,50+,1_Bajo,1895563.882246077,8217848694.950027,846
2021,J-K_FinancieroInmobiliario,Hombre,50+,2_Medio,3963645.108864644,22358777990.121326,1504
2021,J-K_FinancieroInmobiliario,Hombre,50+,3_Alto,3696791.485783545,75037300058.95042,1639
2021,J-K_FinancieroInmobiliario,Mujer,15-29,1_Bajo,131772.81663767123,397378270.04906076,103
2021,J-K_FinancieroInmobiliario,Mujer,15-29,2_Medio,3666849.0756838922,16404193506.971851,1462
2021,J-K_FinancieroInmobiliario,Mujer,15-29,3_Alto,7150835.996074983,59974267704.015114,2518
2021,J-K_FinancieroInmobiliario,Mujer,30-49,1_Bajo,1794081.0787752077,5498547013.149887,1212
2021,J-K_FinancieroInmobiliario,Mujer,30-49,2_Medio,7807353.43514922,33869195805.270714,3548
2021,J-K_FinancieroInmobiliario,Mujer,30-49,3_Alto,12015592.8137213,160958728500.22083,4439
2021,J-K_FinancieroInmobiliario,Mujer,50+,1_Bajo,2149964.2112466716,7554848771.05894,1377
2021,J-K_FinancieroInmobiliario,Mujer,50+,2_Medio,2564491.280533931,11679934917.063156,1336
2021,J-K_FinancieroInmobiliario,Mujer,50+,3_Alto,2643495.9578739675,39188368591.622986,1061
2021,L-Q_ServiciosSocialesComunales,Hombre,15-29,1_Bajo,288642.9594301147,958124852.5767344,103
2021,L-Q_ServiciosSocialesComunales,Hombre,15-29,2_Medio,6732234.006283019,29362740892.192505,2611
2021,L-Q_ServiciosSocialesComunales,Hombre,15-29,3_Alto,7119419.952170481,69508997830.79648,3287
2021,L-Q_ServiciosSocialesComunales,Hombre,30-49,1_Bajo,1284553.866635653,5282812025.248545,519
2021,L-Q_ServiciosSocialesComunales,Hombre,30-49,2_Medio,9766526.904952485,58794184578.38984,3981
2021,L-Q_ServiciosSocialesComunales,Hombre,30-49,3_Alto,19326749.11373374,277936152497.15784,8958
2021,L-Q_ServiciosSocialesComunales,Hombre,50+,1_Bajo,2925849.3261491037,10883318191.822083,1301
2021,L-Q_ServiciosSocialesComunales,Hombre,50+,2_Medio,4225301.716503643,27337989248.09111,2045
2021,L-Q_ServiciosSocialesComunales,Hombre,50+,3_Alto,7829095.288230726,165214146911.77045,4334
2021,L-Q_ServiciosSocialesComunales,Mujer,15-29,1_Bajo,379246.81360073236,1041252342.4745586,212
2021,L-Q_ServiciosSocialesComunales,Mujer,15-29,2_Medio,7232402.341411543,26959416587.52116,3725
2021,L-Q_ServiciosSocialesComunales,Mujer,15-29,3_Alto,13140202.778983774,104425963606.43547,6768
2021,L-Q_ServiciosSocialesComunales,Mujer,30-49,1_Bajo,4617706.14976842,15566775314.116734,2400
2021,L-Q_ServiciosSocialesComunales,Mujer,30-49,2_Medio,15344350.356974164,63908197088.177345,7652
2021,L-Q_ServiciosSocialesComunales,Mujer,30-49,3_Alto,31120490.264296655,394374135044.9529,15706
2021,L-Q_ServiciosSocialesComunales,Mujer,50+,1_Bajo,5116866.936699808,17256652589.025723,2943
2021,L-Q_ServiciosSocialesComunales,Mujer,50+,2_Medio,6638550.435493881,30631441490.636326,3483
2021,L-Q_ServiciosSocialesComunales,Mujer,50+,3_Alto,11019947.291050632,168763648657.0959,6212
2022,A-B_AgriculturaPesca,Hombre,15-29,1_Bajo,7156627.41181151,25826383027.909122,1537
2022,A-B_AgriculturaPesca,Hombre,15-29,2_Medio,17945041.063907783,68220539135.83503,3867
2022,A-B_AgriculturaPesca,Hombre,15-29,3_Alto,1315257.0731188455,8852957789.542501,343
2022,A-B_AgriculturaPesca,Hombre,30-49,1_Bajo,26983940.17357381,108202525468.37642,5872
2022,A-B_AgriculturaPesca,Hombre,30-49,2_Medio,15293253.328832626,69301400979.05484,3503
2022,A-B_AgriculturaPesca,Hombre,30-49,3_Alto,1797841.7857176464,20260291060.533646,510
2022,A-B_AgriculturaPesca,Hombre,50+,1_Bajo,30530441.15642516,114484200562.92215,8627
2022,A-B_AgriculturaPesca,Hombre,50+,2_Medio,5476033.153739135,26981404238.07972,1646
2022,A-B_AgriculturaPesca,Hombre,50+,3_Alto,954150.6366850535,15818947529.160948,334
2022,A-B_AgriculturaPesca,Mujer,15-29,1_Bajo,547059.8479042053,1823146250.4659798,111
2022,A-B_AgriculturaPesca,Mujer,15-29,2_Medio,2596950.0319039025,9595666088.14286,549
2022,A-B_AgriculturaPesca,Mujer,15-29,3_Alto,666995.0606168112,3601720095.6748433,174
2022,A-B_AgriculturaPesca,Mujer,30-49,1_Bajo,3265975.811717192,10579097761.977388,780
2022,A-B_AgriculturaPesca,Mujer,30-49,2_Medio,3539288.279261907,14104204443.82319,741
2022,A-B_AgriculturaPesca,Mujer,30-49,3_Alto,839480.4634520212,9844731146.148252,245
2022,A-B_AgriculturaPesca,Mujer,50+,1_Bajo,2505427.3609046936,8602276302.123495,824
2022,A-B_AgriculturaPesca,Mujer,50+,2_Medio,570816.7626689274,2844555135.338378,203
2022,A-B_AgriculturaPesca,Mujer,50+,3_Alto,161468.30977598825,2365318926.140834,80
2022,C_Mineria,Hombre,15-29,1_Bajo,692896.7266615232,2956497135.4186716,132
2022,C_Mineria,Hombre,15-29,2_Medio,2454461.4006024995,13255094868.288202,508
2022,C_Mineria,Hombre,15-29,3_Alto,296329.1967779795,2455800699.1549273,105
2022,C_Mineria,Hombre,30-49,1_Bajo,2006111.7454799016,9403643035.029333,392
2022,C_Mineria,Hombre,30-49,2_Medio,1978843.2419478097,12320622495.144905,471
2022,C_Mineria,Hombre,30-49,3_Alto,1191420.168373426,31191660248.23002,519
2022,C_Mineria,Hombre,50+,1_Bajo,1179449.0749206543,4620333934.938111,314
2022,C_Mineria,Hombre,50+,2_Medio,548013.7700901031,3890066974.421428,167
2022,C_Mineria,Hombre,50+,3_Alto,291690.20234998065,7014707156.958946,122
2022,C_Mineria,Mujer,15-29,1_Bajo,155344.71983528137,370800754.01452875,18
2022,C_Mineria,Mujer,15-29,2_Medio,272348.57819875085,955192940.628932,62
2022,C_Mineria,Mujer,15-29,3_Alto,171761.7582906087,1911858537.6795256,58
2022,C_Mineria,Mujer,30-49,1_Bajo,278875.70248095196,682576831.5880115,87
2022,C_Mineria,Mujer,30-49,2_Medio,259634.04543240863,850266577.5422316,87
2022,C_Mineria,Mujer,30-49,3_Alto,383694.4236117999,13950056229.634653,121
2022,C_Mineria,Mujer,50+,1_Bajo,177331.12812709808,392347033.09132504,93
2022,C_Mineria,Mujer,50+,2_Medio,36605.69232749939,114157616.42456055,22
2022,C_Mineria,Mujer,50+,3_Alto,65517.50845591227,1545132739.586704,15
2022,D_Manufactura,Hombre,15-29,1_Bajo,852791.9278523127,2912618798.9002895,269
2022,D_Manufactura,Hombre,15-29,2_Medio,11242296.746335348,52891657290.56723,3534
2022,D_Manufactura,Hombre,15-29,3_Alto,4021666.7366371155,29930900329.82344,1329
2022,D_Manufactura,Hombre,30-49,1_Bajo,4465382.360688527,20013591568.57339,1275
2022,D_Manufactura,Hombre,30-49,2_Medio,17224861.307697058,95271299275.5762,5246
2022,D_Manufactura,Hombre,30-49,3_Alto,9967478.563109875,134232560423.34451,2548
2022,D_Manufactura,Hombre,50+,1_Bajo,5067674.443448861,24573446331.990124,1915
2022,D_Manufactura,Hombre,50+,2_Medio,6853930.2923282785,43781908375.40394,2611
2022,D_Manufactura,Hombre,50+,3_Alto,2963693.818421682,54961992701.45973,903
2022,D_Manufactura,Mujer,15-29,1_Bajo,619262.5513718923,1007013464.1867418,176
2022,D_Manufactura,Mujer,15-29,2_Medio,5409261.453952472,20148109588.723427,1683
2022,D_Manufactura,Mujer,15-29,3_Alto,3928425.5197660127,32099928378.32243,1297
2022,D_Manufactura,Mujer,30-49,1_Bajo,2746161.480700016,7311199589.302405,847
2022,D_Manufactura,Mujer,30-49,2_Medio,10530854.36531083,47072877111.65409,3339
2022,D_Manufactura,Mujer,30-49,3_Alto,7057176.512316385,82982494282.45839,2098
2022,D_Manufactura,Mujer,50+,1_Bajo,3119447.90164574,7989871497.88372,1365
2022,D_Manufactura,Mujer,50+,2_Medio,4250323.446202596,19076227933.491467,1729
2022,D_Manufactura,Mujer,50+,3_Alto,1459667.4323673248,15144394897.271343,642
2022,E_ElectricidadGasAgua,Hombre,15-29,1_Bajo,299857.3835032781,839162286.8458675,123
2022,E_ElectricidadGasAgua,Hombre,15-29,2_Medio,1514839.4917500815,5857389950.070278,530
2022,E_ElectricidadGasAgua,Hombre,15-29,3_Alto,488110.05160045624,4176194425.045536,252
2022,E_ElectricidadGasAgua,Hombre,30-49,1_Bajo,954467.9772062302,3058335670.2311416,378
2022,E_ElectricidadGasAgua,Hombre,30-49,2_Medio,2453725.5945037208,12323107007.634024,963
2022,E_ElectricidadGasAgua,Hombre,30-49,3_Alto,1713716.7112906773,28949841800.19407,737
2022,E_ElectricidadGasAgua,Hombre,50+,1_Bajo,1282869.5525129635,4067370987.001045,607
2022,E_ElectricidadGasAgua,Hombre,50+,2_Medio,982432.2540810902,5596866321.34034,427
2022,E_ElectricidadGasAgua,Hombre,50+,3_Alto,650577.2341893514,14228705200.185411,257
2022,E_ElectricidadGasAgua,Mujer,15-29,1_Bajo,67979.92236836751,109130043.6460055,18
2022,E_ElectricidadGasAgua,Mujer,15-29,2_Medio,367962.6639175415,1125918347.5048594,112
2022,E_ElectricidadGasAgua,Mujer,15-29,3_Alto,328619.61689249676,2509713038.592053,170
2022,E_ElectricidadGasAgua,Mujer,30-49,1_Bajo,218062.90465227765,646286341.3796058,105
2022,E_ElectricidadGasAgua,Mujer,30-49,2_Medio,555864.265115102,2220273287.7198405,257
2022,E_ElectricidadGasAgua,Mujer,30-49,3_Alto,801056.3849023184,14490709022.54945,429
2022,E_ElectricidadGasAgua,Mujer,50+,1_Bajo,406375.85455067956,955137577.6257148,215
2022,E_ElectricidadGasAgua,Mujer,50+,2_Medio,165479.71193027496,546239379.5091611,93
2022,E_ElectricidadGasAgua,Mujer,50+,3_Alto,176917.22416941327,3351125993.1102166,91
2022,F_Construccion,Hombre,15-29,1_Bajo,1818316.1058656373,7358943245.863861,679
2022,F_Construccion,Hombre,15-29,2_Medio,12050830.402541002,52976450197.684746,4520
2022,F_Construccion,Hombre,15-29,3_Alto,2283656.7738703093,17034029458.689995,952
2022,F_Construccion,Hombre,30-49,1_Bajo,8660483.764905611,39639754259.058365,3266
2022,F_Construccion,Hombre,30-49,2_Medio,17760041.36450847,91083957028.38219,6913
2022,F_Construccion,Hombre,30-49,3_Alto,4838740.955909729,58083505701.10034,1951
2022,F_Construccion,Hombre,50+,1_Bajo,8267642.475937048,37409001601.995514,3727
2022,F_Construccion,Hombre,50+,2_Medio,6945753.93268013,36575030902.72437,3056
2022,F_Construccion,Hombre,50+,3_Alto,1939428.9645969074,30381043894.921295,755
2022,F_Construccion,Mujer,15-29,1_Bajo,34450.55918375651,173489131.54860044,10
2022,F_Construccion,Mujer,15-29,2_Medio,313858.42361450195,1563446105.915971,100
2022,F_Construccion,Mujer,15-29,3_Alto,1262308.47276179,10301617429.788103,515
2022,F_Construccion,Mujer,30-49,1_Bajo,81478.43229420981,314283570.89116025,36
2022,F_Construccion,Mujer,30-49,2_Medio,628603.3882732391,3549294043.610474,194
2022,F_Construccion,Mujer,30-49,3_Alto,1931256.1446730297,28041768225.885372,718
2022,F_Construccion,Mujer,50+,1_Bajo,82264.81921450298,463509157.75372434,28
2022,F_Construccion,Mujer,50+,2_Medio,186021.09812259674,970192138.3913058,52
2022,F_Construccion,Mujer,50+,3_Alto,261675.02208773297,5560327835.978288,121
2022,G-H_ComercioHotelesRest,Hombre,15-29,1_Bajo,1738528.4079672496,5929525681.55762,738
2022,G-H_ComercioHotelesRest,Hombre,15-29,2_Medio,23736329.407717705,106336031771.69997,9297
2022,G-H_ComercioHotelesRest,Hombre,15-29,3_Alto,8945573.774123192,56106331973.06252,3806
2022,G-H_ComercioHotelesRest,Hombre,30-49,1_Bajo,9605935.167829514,46159654454.773384,3352
2022,G-H_ComercioHotelesRest,Hombre,30-49,2_Medio,30287624.823310696,164524242484.93796,11656
2022,G-H_ComercioHotelesRest,Hombre,30-49,3_Alto,15005469.598570028,187000505420.52103,5494
2022,G-H_ComercioHotelesRest,Hombre,50+,1_Bajo,13920249.154124022,57097520390.50321,5742
2022,G-H_ComercioHotelesRest,Hombre,50+,2_Medio,12942519.478086472,76800698845.53,5793
2022,G-H_ComercioHotelesRest,Hombre,50+,3_Alto,4625199.605861664,70650932397.90434,1662
2022,G-H_ComercioHotelesRest,Mujer,15-29,1_Bajo,717483.4502353668,2069373189.3663259,346
2022,G-H_ComercioHotelesRest,Mujer,15-29,2_Medio,18170146.023919344,70336079179.76207,8086
2022,G-H_ComercioHotelesRest,Mujer,15-29,3_Alto,11487578.59028244,65441923307.03565,5532
2022,G-H_ComercioHotelesRest,Mujer,30-49,1_Bajo,7211558.186993042,22456368485.47858,3327
2022,G-H_ComercioHotelesRest,Mujer,30-49,2_Medio,29552762.266782284,121307606076.46274,13210
2022,G-H_ComercioHotelesRest,Mujer,30-49,3_Alto,16908395.604403812,154581355235.31024,7644
2022,G-H_ComercioHotelesRest,Mujer,50+,1_Bajo,11385195.414707184,30912274763.357258,5710
2022,G-H_ComercioHotelesRest,Mujer,50+,2_Medio,10276921.44198648,42236866059.83298,5549
2022,G-H_ComercioHotelesRest,Mujer,50+,3_Alto,3578270.855796337,37086942476.78154,1791
2022,I_TransporteComunicaciones,Hombre,15-29,1_Bajo,1462906.8462937674,4371611716.106891,598
2022,I_TransporteComunicaciones,Hombre,15-29,2_Medio,13298981.790480217,54567734192.89016,5262
2022,I_TransporteComunicaciones,Hombre,15-29,3_Alto,5703519.98605601,56047865701.40601,2149
2022,I_TransporteComunicaciones,Hombre,30-49,1_Bajo,6977401.617449601,24455023531.684258,2668
2022,I_TransporteComunicaciones,Hombre,30-49,2_Medio,24680797.30113244,113130610005.22484,9076
2022,I_TransporteComunicaciones,Hombre,30-49,3_Alto,10616845.881419182,167027254442.4518,3310
2022,I_TransporteComunicaciones,Hombre,50+,1_Bajo,7557554.402398905,29854714163.33156,3314
2022,I_TransporteComunicaciones,Hombre,50+,2_Medio,10199728.373593092,50517609031.465775,4097
2022,I_TransporteComunicaciones,Hombre,50+,3_Alto,2651933.5575084686,41528103524.91499,880
2022,I_TransporteComunicaciones,Mujer,15-29,1_Bajo,3790.9068552653,16063631.9233821,5
2022,I_TransporteComunicaciones,Mujer,15-29,2_Medio,1256391.800277869,5779112896.317691,475
2022,I_TransporteComunicaciones,Mujer,15-29,3_Alto,2715099.547275543,23870022962.730694,941
2022,I_TransporteComunicaciones,Mujer,30-49,1_Bajo,180249.82532072064,453660267.3203395,72
2022,I_TransporteComunicaciones,Mujer,30-49,2_Medio,1965447.0300048192,10832979085.590284,754
2022,I_TransporteComunicaciones,Mujer,30-49,3_Alto,4482858.976093292,67150387649.72611,1310
2022,I_TransporteComunicaciones,Mujer,50+,1_Bajo,227003.07123565674,623199456.9361813,84
2022,I_TransporteComunicaciones,Mujer,50+,2_Medio,504696.725511233,2951555691.2632823,211
2022,I_TransporteComunicaciones,Mujer,50+,3_Alto,650837.104432106,10690284665.538952,206
2022,J-K_FinancieroInmobiliario,Hombre,15-29,1_Bajo,304267.7975829442,1067269959.5941397,92
2022,J-K_FinancieroInmobiliario,Hombre,15-29,2_Medio,5783821.770082156,32121614262.33604,1896
2022,J-K_FinancieroInmobiliario,Hombre,15-29,3_Alto,7640697.298416933,80930353205.91037,2290
2022,J-K_FinancieroInmobiliario,Hombre,30-49,1_Bajo,1403670.0204308827,6448658173.712148,404
2022,J-K_FinancieroInmobiliario,Hombre,30-49,2_Medio,8905624.756295841,54078398358.58494,2926
2022,J-K_FinancieroInmobiliario,Hombre,30-49,3_Alto,13989822.436121782,238690613315.22943,4471
2022,J-K_FinancieroInmobiliario,Hombre,50+,1_Bajo,1827754.6433747609,8217224443.149461,871
2022,J-K_FinancieroInmobiliario,Hombre,50+,2_Medio,3914850.2415501275,25371947874.105392,1542
2022,J-K_FinancieroInmobiliario,Hombre,50+,3_Alto,4422644.811556816,116533650340.69296,1879
2022,J-K_FinancieroInmobiliario,Mujer,15-29,1_Bajo,246319.84954833984,732704988.946181,108
2022,J-K_FinancieroInmobiliario,Mujer,15-29,2_Medio,3946934.442729314,18956769393.430264,1728
2022,J-K_FinancieroInmobiliario,Mujer,15-29,3_Alto,9283164.384197235,80497822228.99077,3119
2022,J-K_FinancieroInmobiliario,Mujer,30-49,1_Bajo,2140073.1204878488,7876766960.335931,1494
2022,J-K_FinancieroInmobiliario,Mujer,30-49,2_Medio,8624805.384085974,40671003726.34731,4221
2022,J-K_FinancieroInmobiliario,Mujer,30-49,3_Alto,15747877.425961494,226520855458.27563,5428
2022,J-K_FinancieroInmobiliario,Mujer,50+,1_Bajo,2655409.312081019,9476546686.158009,1890
2022,J-K_FinancieroInmobiliario,Mujer,50+,2_Medio,3034618.0781422453,14080535820.52367,1703
2022,J-K_FinancieroInmobiliario,Mujer,50+,3_Alto,3418576.6874492965,62751492348.70491,1342
2022,L-Q_ServiciosSocialesComunales,Hombre,15-29,1_Bajo,286359.9977372488,1078452835.1510162,126
2022,L-Q_ServiciosSocialesComunales,Hombre,15-29,2_Medio,7030368.205993811,35465991438.794014,2722
2022,L-Q_ServiciosSocialesComunales,Hombre,15-29,3_Alto,8324709.227090517,84580063211.19984,3688
2022,L-Q_ServiciosSocialesComunales,Hombre,30-49,1_Bajo,1687311.5132683117,7914178538.723942,588
2022,L-Q_ServiciosSocialesComunales,Hombre,30-49,2_Medio,10514120.27582264,65378598010.4384,4074
2022,L-Q_ServiciosSocialesComunales,Hombre,30-49,3_Alto,23211253.269330263,388459462297.7942,10110
2022,L-Q_ServiciosSocialesComunales,Hombre,50+,1_Bajo,3377399.2983519235,13880814925.518492,1463
2022,L-Q_ServiciosSocialesComunales,Hombre,50+,2_Medio,5461199.407968204,35536934651.988815,2464
2022,L-Q_ServiciosSocialesComunales,Hombre,50+,3_Alto,10241919.49005858,255117979133.56577,5120
2022,L-Q_ServiciosSocialesComunales,Mujer,15-29,1_Bajo,494551.69331487024,1603524807.8564496,263
2022,L-Q_ServiciosSocialesComunales,Mujer,15-29,2_Medio,9541721.03841416,39890957872.38259,4544
2022,L-Q_ServiciosSocialesComunales,Mujer,15-29,3_Alto,15730898.302759966,135525332191.2161,7826
2022,L-Q_ServiciosSocialesComunales,Mujer,30-49,1_Bajo,5037175.212523063,19666246093.711945,2525
2022,L-Q_ServiciosSocialesComunales,Mujer,30-49,2_Medio,18963901.573233288,93440599272.45308,8807
2022,L-Q_ServiciosSocialesComunales,Mujer,30-49,3_Alto,37878949.20058457,501455122218.96216,18360
2022,L-Q_ServiciosSocialesComunales,Mujer,50+,1_Bajo,7153592.1590019865,28851767310.85161,3795
2022,L-Q_ServiciosSocialesComunales,Mujer,50+,2_Medio,8512178.871608576,43792912547.75487,4372
2022,L-Q_ServiciosSocialesComunales,Mujer,50+,3_Alto,13569580.239058256,238810530809.49512,7290
2023,A-B_AgriculturaPesca,Hombre,15-29,1_Bajo,7144203.316473527,29400717938.635956,1401
2023,A-B_AgriculturaPesca,Hombre,15-29,2_Medio,17984001.729101848,75997663603.44458,3728
2023,A-B_AgriculturaPesca,Hombre,15-29,3_Alto,1248973.0913231557,8543157758.287174,318
2023,A-B_AgriculturaPesca,Hombre,30-49,1_Bajo,26621280.158075534,116728173732.45007,5470
2023,A-B_AgriculturaPesca,Hombre,30-49,2_Medio,16566341.623482503,83007263389.58409,3653
2023,A-B_AgriculturaPesca,Hombre,30-49,3_Alto,2255467.9599546096,36760726874.192795,550
2023,A-B_AgriculturaPesca,Hombre,50+,1_Bajo,31902478.74564632,131971903216.13263,8769
2023,A-B_AgriculturaPesca,Hombre,50+,2_Medio,5906451.496056467,33263776773.799786,1704
2023,A-B_AgriculturaPesca,Hombre,50+,3_Alto,870448.543161599,11310157295.711555,337
2023,A-B_AgriculturaPesca,Mujer,15-29,1_Bajo,662078.9101244386,2315139917.1456356,132
2023,A-B_AgriculturaPesca,Mujer,15-29,2_Medio,3114663.3377065184,12762504113.676582,609
2023,A-B_AgriculturaPesca,Mujer,15-29,3_Alto,794641.2465756213,5044153439.205467,187
2023,A-B_AgriculturaPesca,Mujer,30-49,1_Bajo,3555824.3588290634,12454583057.24877,813
2023,A-B_AgriculturaPesca,Mujer,30-49,2_Medio,3276590.258725471,14897975974.062511,768
2023,A-B_AgriculturaPesca,Mujer,30-49,3_Alto,774680.9062041404,9734535856.467838,236
2023,A-B_AgriculturaPesca,Mujer,50+,1_Bajo,3018472.26945489,10929957062.83965,919
2023,A-B_AgriculturaPesca,Mujer,50+,2_Medio,537727.7232447519,2896374583.595093,200
2023,A-B_AgriculturaPesca,Mujer,50+,3_Alto,198313.65549819137,3175644734.3660192,85
2023,C_Mineria,Hombre,15-29,1_Bajo,548573.9954522966,2548424241.3043184,106
2023,C_Mineria,Hombre,15-29,2_Medio,2168609.537242147,11882733026.901672,391
2023,C_Mineria,Hombre,15-29,3_Alto,461966.84609414265,5160281890.385357,108
2023,C_Mineria,Hombre,30-49,1_Bajo,1719964.8851332297,8845408815.700813,322
2023,C_Mineria,Hombre,30-49,2_Medio,2118671.4439948094,14278969262.801937,455
2023,C_Mineria,Hombre,30-49,3_Alto,1417667.3204830212,36345992129.1343,418
2023,C_Mineria,Hombre,50+,1_Bajo,1273409.7735674442,6527992084.451872,302
2023,C_Mineria,Hombre,50+,2_Medio,602017.5973047982,4734796408.292954,170
2023,C_Mineria,Hombre,50+,3_Alto,452102.18783422856,19921763491.88246,168
2023,C_Mineria,Mujer,15-29,1_Bajo,62405.48191072297,311216051.12785137,9
2023,C_Mineria,Mujer,15-29,2_Medio,174742.98544931246,632293386.5817382,45
2023,C_Mineria,Mujer,15-29,3_Alto,192973.90824616235,2877054759.26209,56
